,0,1,2
1199,Premium,2006,https://en.wikipedia.org/wiki/Pete_Chatmon
1200,Gone Are the Days!,1963,https://en.wikipedia.org/wiki/Ossie_Davis
1201,Talk to Me,2007,https://en.wikipedia.org/wiki/Kasi_Lemmons
1202,Girltrash!,2007,https://en.wikipedia.org/wiki/Angela_Robinson_(filmmaker)
1203,America,2019,https://en.wikipedia.org/wiki/Garrett_Bradley_(filmmaker)
1204,I Was a Teenage Wereskunk,2016,https://en.wikipedia.org/wiki/Dah%C3%A9li_Hall
1205,The Door,2013,https://en.wikipedia.org/wiki/Ava_DuVernay
1206,Walking Tall,2004,https://en.wikipedia.org/wiki/Kevin_Bray_(director)
1207,Flavio,1964,https://en.wikipedia.org/wiki/Gordon_Parks
1208,Running the Campaign for City Council,2002,https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
1209,Boley,2021-TBD,https://en.wikipedia.org/wiki/Dianne_Houston
1210,Ironside,1968,https://en.wikipedia.org/wiki/Fred_Williamson
1211,The Horse,1973,https://en.wikipedia.org/wiki/Charles_Burnett_(director)
1212,Starsky and Hutch,1975,https://en.wikipedia.org/wiki/Michael_Schultz
1213,Janine,1990,https://en.wikipedia.org/wiki/Cheryl_Dunye
1214,Parker Lewis Can't Lose,1991,https://en.wikipedia.org/wiki/Tanya_Wright
1215,The Glimmer Man,1996,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
1216,The Five Heartbeats,1991,https://en.wikipedia.org/wiki/Troy_Byer
1217,Don King: Only in America,1997,https://en.wikipedia.org/wiki/Kevin_Grevioux
1218,When They See Us,2019,https://en.wikipedia.org/wiki/Garrett_Bradley_(filmmaker)
1219,Bamboozled,2000,https://en.wikipedia.org/wiki/Spike_Lee
1220,Shaft's Big Score!,1972,https://en.wikipedia.org/wiki/Gordon_Parks
1221,Tom & Jerry,2021,https://en.wikipedia.org/wiki/Tim_Story
1222,The 68th Annual Golden Globe Awards,2011,https://en.wikipedia.org/wiki/Adam_Davenport
1223,Mo' Money,1992,https://en.wikipedia.org/wiki/Damon_Wayans
1224,Biker Boyz,2003,https://en.wikipedia.org/wiki/Reggie_Rock_Bythewood
1225,Caribe,1975,https://en.wikipedia.org/wiki/Carl_Franklin
1226,Cannes Film Festival Prix du Public,1989,https://en.wikipedia.org/wiki/Charles_Lane_(filmmaker)
1227,Linewatch,2008,https://en.wikipedia.org/wiki/Kevin_Bray_(director)
1228,Ma Rainey's Black Bottom,2020,https://en.wikipedia.org/wiki/George_C._Wolfe
1229,Rusty: A Dog's Tale,1998,https://en.wikipedia.org/wiki/Doug_E._Doug
1230,Really Love,2020,https://en.wikipedia.org/wiki/Felicia_Pride
1231,Lifetime Achievement Award from the Association for independent Video and Filmmaker,0000,https://en.wikipedia.org/wiki/Bill_Miles
1232,School Daze,1988,https://en.wikipedia.org/wiki/Kasi_Lemmons
1233,Spacehunter: Adventures in the Forbidden Zone,1983,https://en.wikipedia.org/wiki/Deborah_Pratt
1234,Black Panther,2018,https://en.wikipedia.org/wiki/Joe_Robert_Cole
1235,Prize of the Ecumenical Jury of Christian Churches at the Berlin International Film Festival,0000,https://en.wikipedia.org/wiki/Thomas_Allen_Harris
1236,Black Reel Awards,2021,https://en.wikipedia.org/wiki/Channing_Godfrey_Peoples
1237,Dance Flick,2009,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
1238,Daddy's Girl,2007,https://en.wikipedia.org/wiki/Reggie_Rock_Bythewood
1239,"1 episode of 1MMs: ""Severance Pay""",2003,https://en.wikipedia.org/wiki/Philip_Atwell
1240,The Cardinal,1963,https://en.wikipedia.org/wiki/Ossie_Davis
1241,"Sugar Cane Alley – director, writer",1983,https://en.wikipedia.org/wiki/Euzhan_Palcy
1242,The Purge,2018,https://en.wikipedia.org/wiki/Anthony_Hemingway
1243,Barbershop: The Next Cut,2016,https://en.wikipedia.org/wiki/Malcolm_D._Lee
1244,The Dungeon,1922,https://en.wikipedia.org/wiki/Oscar_Micheaux
1245,Trey the Movie,2013,https://en.wikipedia.org/wiki/Antonio_D._James
1246,Five Thirteen,2013,https://en.wikipedia.org/wiki/Omar_Regan
1247,Losing Ground,1982,https://en.wikipedia.org/wiki/Seret_Scott
1248,Project Olympus,2020,https://en.wikipedia.org/wiki/Adam_Davenport
1249,List of LGBT-related films directed by women,0000,https://en.wikipedia.org/wiki/Yoruba_Richen
1250,House Party,1990,https://en.wikipedia.org/wiki/Martin_Lawrence
1251,Archie Bunker's Place,1983,https://en.wikipedia.org/wiki/Oz_Scott
1252,Rosemary's Baby,1968,https://en.wikipedia.org/wiki/D%27Urville_Martin
1253,Black Economic Power: Reality or Fantasy,1977,https://en.wikipedia.org/wiki/Jessie_Maple
1254,BET Hip-Hop Awards 2009,2009,https://en.wikipedia.org/wiki/Ice_Cube
1255,Tears of the Sun,2003,https://en.wikipedia.org/wiki/Antoine_Fuqua
1256,"^ a b c d e f g h i j Halter, Ed",2015,https://en.wikipedia.org/wiki/Edward_Owens_(filmmaker)
1257,Abduction,2011,https://en.wikipedia.org/wiki/John_Singleton
1258,Shaft,2019,https://en.wikipedia.org/wiki/Tim_Story
1259,American Crime,2017,https://en.wikipedia.org/wiki/Victoria_Mahoney
1260,"Daytime Emmy Award for ""Outstanding Single Camera Photography",0000,https://en.wikipedia.org/wiki/Ernest_Dickerson
1261,^ a b c d Sergio,2014,https://en.wikipedia.org/wiki/Solomon_Sir_Jones
1262,Watermelon Man,1970,https://en.wikipedia.org/wiki/D%27Urville_Martin
1263,"^ Hurtado, J",2010,https://en.wikipedia.org/wiki/Chester_Novell_Turner
1264,The White To Be Angry,1999,https://en.wikipedia.org/wiki/Vaginal_Davis
1265,Black Superman,2007,https://en.wikipedia.org/wiki/Omar_Regan
1266,The Final Comedown,1972,https://en.wikipedia.org/wiki/Raymond_St._Jacques
1267,^ http://ww.thewomensfund.com/giving-and-investing/become-a-donor/give-to-a-fund/matthew-anne-gamble-kennedy-designated-fund-for-fisk-university/[dead link],0000,https://en.wikipedia.org/wiki/Nina_Gamble_Kennedy
1268,Black Nativity,2013,https://en.wikipedia.org/wiki/Kasi_Lemmons
1269,The Equalizer 2,2018,https://en.wikipedia.org/wiki/Antoine_Fuqua
1270,Student Academy Awards,1976,https://en.wikipedia.org/wiki/Charles_Lane_(filmmaker)
1271,Perry Mason,1963,https://en.wikipedia.org/wiki/Ivan_Dixon
1272,City of Industry,1997,https://en.wikipedia.org/wiki/Michael_Jai_White
1273,Greenleaf,2018,https://en.wikipedia.org/wiki/Pete_Chatmon
1274,Best Short Film,1993 RABC 9th Annual Film Festival,https://en.wikipedia.org/wiki/Tim_Wilson_(filmmaker)
1275,Boom Boom Kudu Boom Boom,2006,https://en.wikipedia.org/wiki/Deantoni_Parks
1276,Wattstax,1973,https://en.wikipedia.org/wiki/Richard_Pryor
1277,The L Word,2005,https://en.wikipedia.org/wiki/Sylvia_Rhue
1278,Wyclef Jean in America,2006,https://en.wikipedia.org/wiki/Doug_E._Doug
1279,The Turbo Charged Prelude for 2 Fast 2 Furious,2003,https://en.wikipedia.org/wiki/Philip_Atwell
1280,"Won, ""Audience Choice Award"" – Sister's Keeper",2007,https://en.wikipedia.org/wiki/Kent_Faulcon
1281,The World of Piri Thomas,1968,https://en.wikipedia.org/wiki/Gordon_Parks
1282,The Rosa Parks Story,2002,https://en.wikipedia.org/wiki/Julie_Dash
1283,The Bernie Mac Show,2003,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
1284,Laramie,1962,https://en.wikipedia.org/wiki/Ivan_Dixon
1285,Black Seeds: Book II,2022,https://en.wikipedia.org/wiki/Bayer_Mack
1286,Internet Dating,2008,https://en.wikipedia.org/wiki/Omar_Regan
1287,t,0000,https://en.wikipedia.org/wiki/Jeffrey_W._Byrd
1288,Self Made: Inspired by the Life of Madam C.J. Walker,2020,https://en.wikipedia.org/wiki/Kasi_Lemmons
1289,directed by Felix de Rooy,0000,https://en.wikipedia.org/wiki/Ernest_Dickerson
1290,Too Late Blues,1961,https://en.wikipedia.org/wiki/Ivan_Dixon
1291,"^ a b c ""Forest Whitaker: The King Of The Oscars?"". CBS News. January 31, 2007. Archived from the original on February 7, 2007.",2007,https://en.wikipedia.org/wiki/Forest_Whitaker
1292,Succession,2019,https://en.wikipedia.org/wiki/Kevin_Bray_(director)
1293,Recreating Black Women's Media Image,1983,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1294,Schools for A New Society,1993,https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
1295,"^ ""Justin Simien Biography"". 40th Seattle International Film Festival. Archived from the original on May 5, 2014. Retrieved October 12, 2014.",2014,https://en.wikipedia.org/wiki/Justin_Simien
1296,Product & Service/Cosmetics & Beauty - Axe,2010 - Cannes Lion International Festival of Creativity - Bronze Award,https://en.wikipedia.org/wiki/Paul_Hunter_(director)
1297,"^ ""Forest Whitaker Biography",1961,https://en.wikipedia.org/wiki/Forest_Whitaker
1298,BlacKkKlansman,2018,https://en.wikipedia.org/wiki/Matthew_A._Cherry
1299,The Devil's Daughter,1991,https://en.wikipedia.org/wiki/Vaginal_Davis
1300,Lila & Eve,2015,https://en.wikipedia.org/wiki/Charles_Stone_III
1301,Bar Star kudu - bar star,2006,https://en.wikipedia.org/wiki/Deantoni_Parks
1302,Boot,2006,https://en.wikipedia.org/wiki/M._Asli_Dukan
1303,Boss Nigger,1975,https://en.wikipedia.org/wiki/D%27Urville_Martin
1304,Slice 3,2013,https://en.wikipedia.org/wiki/Pierre_Edwards
1305,"VH1 Hip Hop Honors 2006
2006 Honoree Snoop Dogg",2006,https://en.wikipedia.org/wiki/Ice_Cube
1306,Battle at Bloody Beach,1961,https://en.wikipedia.org/wiki/Ivan_Dixon
1307,"^ a b Pietschmann, Patti",1981,https://en.wikipedia.org/wiki/Ted_Lange
1308,The Caveman's Valentine,2001,https://en.wikipedia.org/wiki/Kasi_Lemmons
1309,To Sleep with Anger,1990,https://en.wikipedia.org/wiki/Richard_Brooks_(actor)
1310,Emergency Ward,1959,https://en.wikipedia.org/wiki/William_Greaves
1311,The Pawnbroker,1964,https://en.wikipedia.org/wiki/Raymond_St._Jacques
1312,On Deadly Ground,1994,https://en.wikipedia.org/wiki/Michael_Jai_White
1313,Portraits in Black: Paul Laurence Dunbar: America's First Black Poet,1972,https://en.wikipedia.org/wiki/Carlton_Moss
1314,Men in Black: International,2019,https://en.wikipedia.org/wiki/F._Gary_Gray
1315,Tamborine,2018,https://en.wikipedia.org/wiki/Chris_Rock
1316,Switch Swap,2007,https://en.wikipedia.org/wiki/Omowale_Akintunde
1317,Pulse,1988,https://en.wikipedia.org/wiki/Tim_Russ
1318,Malibu's Most Wanted,2003,https://en.wikipedia.org/wiki/Damien_Dante_Wayans
1319,Make It Happen,2008,https://en.wikipedia.org/wiki/Darren_Grant
1320,tender,2020,https://en.wikipedia.org/wiki/Felicia_Pride
1321,Medicine for Melancholy,2008,https://en.wikipedia.org/wiki/Barry_Jenkins
1322,Tennessee,2008,https://en.wikipedia.org/wiki/Lee_Daniels
1323,Access Granted,2006,https://en.wikipedia.org/wiki/Chris_Robinson_(director)
1324,The White Girl,1990,https://en.wikipedia.org/wiki/Troy_Byer
1325,Sweetbitter,2019,https://en.wikipedia.org/wiki/Adam_Davenport
1326,"^ a b ""Cannes Classics 2011 - Festival de Cannes 2016",2011,https://en.wikipedia.org/wiki/Alex_Stapleton
1327,If Beale Street Could Talk,2018,https://en.wikipedia.org/wiki/Barry_Jenkins
1328,Mello's Kaleidoscope,2002,https://en.wikipedia.org/wiki/Jo_D._Jonz
1329,Enemy of the State,1998,https://en.wikipedia.org/wiki/Regina_King
1330,Seacole,2021,https://en.wikipedia.org/wiki/Dianne_Houston
1331,Ralph & Stanley,2005,https://en.wikipedia.org/wiki/Jo_D._Jonz
1332,All We Know of Heaven,2004,https://en.wikipedia.org/wiki/Seith_Mann
1333,"2019- NAACP Image Award Nominee, Shut Up and Dribble  Showtime/Spri",hill,https://en.wikipedia.org/wiki/Alex_Stapleton
1334,Commando,1985,https://en.wikipedia.org/wiki/Bill_Duke
1335,Girlfriends,2005,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
1336,Edison,2005,https://en.wikipedia.org/wiki/Damien_Dante_Wayans
1337,Black Card,2015,https://en.wikipedia.org/wiki/Pete_Chatmon
1338,Knightwatch,1988,https://en.wikipedia.org/wiki/Kevin_Rodney_Sullivan
1339,Dreadlocks and the Three Bears,1991,https://en.wikipedia.org/wiki/Melvonna_Ballenger
1340,"^ Okeowo, Alexis",2017,https://en.wikipedia.org/wiki/Melina_Matsoukas
1341,"Sidney Poitier: Man, Actor, Icon",2004,https://en.wikipedia.org/wiki/Sidney_Poitier
1342,Kenan,2022,https://en.wikipedia.org/wiki/Matthew_A._Cherry
1343,Jacknife,1989,https://en.wikipedia.org/wiki/Charles_S._Dutton
1344,Brooklyn's Finest,2009,https://en.wikipedia.org/wiki/Antoine_Fuqua
1345,A Powerful Thang[11],1991,https://en.wikipedia.org/wiki/Zeinabu_irene_Davis
1346,Smoke and Weather,1958,https://en.wikipedia.org/wiki/William_Greaves
1347,I Am A Man: Black Masculinity in America,0000,https://en.wikipedia.org/wiki/Byron_Hurt
1348,Death Wish 4: The Crackdown,1987,https://en.wikipedia.org/wiki/Tim_Russ
1349,"In 2007–2009, he produced 3 episodes of The First 48, a crime documentary series on A&E.",2007,https://en.wikipedia.org/wiki/Damon_Russell
1350,Two Encounters,1999,https://en.wikipedia.org/wiki/Rodney_Evans_(filmmaker)
1351,Black Like Me,1964,https://en.wikipedia.org/wiki/D%27Urville_Martin
1352,"^ Kamuzu Banda, Tim. Saturday, September 6, 2008 at 22:01. ""Video queen: Melina Matsoukas"", Daily Nation.",2008,https://en.wikipedia.org/wiki/Melina_Matsoukas
1353,Nothing But a Man,1964,https://en.wikipedia.org/wiki/Ivan_Dixon
1354,Like It's the Last,0000,https://en.wikipedia.org/wiki/Felicia_Pride
1355,Lou Grant,1982,https://en.wikipedia.org/wiki/Larry_%22Flash%22_Jenkins
1356,Shakedown,1988,https://en.wikipedia.org/wiki/Vondie_Curtis-Hall
1357,"Tell Me That You Love Me, Junie Moon",1970,https://en.wikipedia.org/wiki/Fred_Williamson
1358,"^ a b Weiner, Jonah",2018,https://en.wikipedia.org/wiki/Boots_Riley
1359,Black Caesar,1973,https://en.wikipedia.org/wiki/D%27Urville_Martin
1360,Xaaskayga Araweelo,2006,https://en.wikipedia.org/wiki/Abdisalam_Aato
1361,Players,1997-1998,https://en.wikipedia.org/wiki/Reggie_Rock_Bythewood
1362,LaZercism,2017,https://en.wikipedia.org/wiki/Shaka_King
1363,Candyman (2021),Little Woods (2018),https://en.wikipedia.org/wiki/Nia_DaCosta
1364,Mid90s,2018,https://en.wikipedia.org/wiki/Jerrod_Carmichael
1365,Boston Black United Front,0000,https://en.wikipedia.org/wiki/Henry_Hampton
1366,Hot Package,2015,https://en.wikipedia.org/wiki/Janicza_Bravo
1367,Vanilla Sex,1992,https://en.wikipedia.org/wiki/Cheryl_Dunye
1368,Ernest J. Gaines (2000),"vteBlack Reel Award for Outstanding Screenplay, TV Movie or Limited Series",https://en.wikipedia.org/wiki/Joe_Robert_Cole
1369,A String of Pearls,2002,https://en.wikipedia.org/wiki/Camille_Billops
1370,The Last Boy Scout,1991,https://en.wikipedia.org/wiki/Damon_Wayans
1371,The Black Press: Soldiers Without Swords,1998,https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
1372,Boomerang,1992,https://en.wikipedia.org/wiki/Martin_Lawrence
1373,Shooter,2007,https://en.wikipedia.org/wiki/Antoine_Fuqua
1374,The Fantastic Journey,1977,https://en.wikipedia.org/wiki/Carl_Franklin
1375,Freddy's Nightmares,1990,https://en.wikipedia.org/wiki/Anita_W._Addison
1376,Older Women and Love,1987,https://en.wikipedia.org/wiki/Camille_Billops
1377,In Living Color (TV Series),1991,https://en.wikipedia.org/wiki/Damien_Dante_Wayans
1378,Gidget Meets Hondo,1980,https://en.wikipedia.org/wiki/Melvonna_Ballenger
1379,Joe Bell,2020,https://en.wikipedia.org/wiki/Reinaldo_Marcus_Green
1380,Demons,1985,https://en.wikipedia.org/wiki/Geretta_Geretta
1381,The Cabinet of Dr. Caligari,2005,https://en.wikipedia.org/wiki/Tim_Russ
1382,True Identity,1991,https://en.wikipedia.org/wiki/Charles_Lane_(filmmaker)
1383,Woman of the Year,2015,https://en.wikipedia.org/wiki/Janicza_Bravo
1384,A Thin Line Between Love and Hate,1996,https://en.wikipedia.org/wiki/Martin_Lawrence
1385,Alfred I. Dupont - Columbia Award,1982,https://en.wikipedia.org/wiki/Bill_Miles
1386,Marcus Garvey: Look For Me in the Whirlwind,2000,https://en.wikipedia.org/wiki/Stanley_Nelson_Jr.
1387,^ Hal Erickson,2008,https://en.wikipedia.org/wiki/Robert_Townsend_(actor)
1388,"^ a b ""Productions — 2003-2004: Who's Who"". New Perspectives Theatre. Retrieved 2008-09-28.",2003,https://en.wikipedia.org/wiki/Ted_Lange
1389,"^ ""Marriages, Births, and Deaths"". USC Trojan Family Magazine. University of Southern California. Spring 2004. Retrieved 1 March 2015.",2004,https://en.wikipedia.org/wiki/Rusty_Cundieff
1390,Fruitvale Station,2013,https://en.wikipedia.org/wiki/Ryan_Coogler
1391,Lap Dance,2014,https://en.wikipedia.org/wiki/Greg_Carter_(filmmaker)
1392,Street of No Return,1989,https://en.wikipedia.org/wiki/Bill_Duke
1393,"^ Hetrick, Adam",2014,https://en.wikipedia.org/wiki/Charles_Randolph-Wright
1394,With Intent to Kill,1984,https://en.wikipedia.org/wiki/Richard_Brooks_(actor)
1395,Soul Food Junkies,0000,https://en.wikipedia.org/wiki/Byron_Hurt
1396,Exit to Eden,1994,https://en.wikipedia.org/wiki/Deborah_Pratt
1397,American Playhouse,1982,https://en.wikipedia.org/wiki/Oz_Scott
1398,Jack Reed: One of Our Own,1992,https://en.wikipedia.org/wiki/Charles_S._Dutton
1399,The Phynx,1970,https://en.wikipedia.org/wiki/Richard_Pryor
1400,Alien 3,1992,https://en.wikipedia.org/wiki/Charles_S._Dutton
1401,ThunderCats (TV Series),1985,https://en.wikipedia.org/wiki/Bruce_W._Smith
1402,"^ ""Awards"".",0000,https://en.wikipedia.org/wiki/Dawn_Porter_(filmmaker)
1403,Rajo,2003,https://en.wikipedia.org/wiki/Abdisalam_Aato
1404,Power,2014-16,https://en.wikipedia.org/wiki/George_Tillman_Jr.
1405,Black Rain,1989,https://en.wikipedia.org/wiki/Vondie_Curtis-Hall
1406,also director.,0000,https://en.wikipedia.org/wiki/Ernest_Dickerson
1407,Dead Presidents,1995,https://en.wikipedia.org/wiki/Hughes_brothers
1408,"^ Fiza, Pirani",2019,https://en.wikipedia.org/wiki/Tyler_Perry
1409,Four Religions,1960,https://en.wikipedia.org/wiki/William_Greaves
1410,Michael & Mickey,1991,https://en.wikipedia.org/wiki/Bruce_W._Smith
1411,"^ a b c ""Primetime Emmy Awards and Nominations: Melina Matsoukas"". Primetime Emmy Award. Retrieved May 2, 2022.",2022,https://en.wikipedia.org/wiki/Melina_Matsoukas
1412,Sisters in the Life: First Love,1993,https://en.wikipedia.org/wiki/Yvonne_Welbon
1413,Black Devil Doll From Hell,1984,https://en.wikipedia.org/wiki/Chester_Novell_Turner
1414,^ Tamara McClinton - Keywords,0000,https://en.wikipedia.org/wiki/Safiya_Songhai
1415,The Best Man,1999,https://en.wikipedia.org/wiki/Malcolm_D._Lee
1416,Die Hard 2,1990,https://en.wikipedia.org/wiki/Vondie_Curtis-Hall
1417,25th Hour,2002,https://en.wikipedia.org/wiki/Spike_Lee
1418,"Brothers, Kathleen Collins playwright",1982,https://en.wikipedia.org/wiki/Seret_Scott
1419,The Legend of Nigger Charley,1972,https://en.wikipedia.org/wiki/D%27Urville_Martin
1420,Balls of Fury,2007,https://en.wikipedia.org/wiki/Aisha_Tyler
1421,Gregory Go Boom,2013,https://en.wikipedia.org/wiki/Janicza_Bravo
1422,Saxo,1988,https://en.wikipedia.org/wiki/Richard_Brooks_(actor)
1423,"^ Vaynar, Kim",2007,https://en.wikipedia.org/wiki/Markus_Redmond
1424,"^ Weber, Bruce",2013,https://en.wikipedia.org/wiki/Bill_Miles
1425,"Surviving Compton: Dre, Suge & Michel'le",2016,https://en.wikipedia.org/wiki/Dianne_Houston
1426,The Unveiling,1996,https://en.wikipedia.org/wiki/Rodney_Evans_(filmmaker)
1427,Tyler Perry Studios,0000,https://en.wikipedia.org/wiki/Tyler_Perry
1428,Friday,1995,https://en.wikipedia.org/wiki/Regina_King
1429,"^ a b Todd Leopold, ""'WKRP' vet Reid, standup Dreesen's previous life"", CNN, October 2, 2008.",2008,https://en.wikipedia.org/wiki/Tim_Reid
1430,Smuggling Daydreams Into Reality,2011,https://en.wikipedia.org/wiki/Julie_Dash
1431,Love & Basketball,2000,https://en.wikipedia.org/wiki/Gina_Prince-Bythewood
1432,Hulk,2003,https://en.wikipedia.org/wiki/Kevin_Grevioux
1433,The Silence of the Lambs,1991,https://en.wikipedia.org/wiki/Kasi_Lemmons
1434,Chain Letter,2010,https://en.wikipedia.org/wiki/Deon_Taylor
1435,"^ a b c d e Sternbergh, Adam. ""Out of the Woods: How Forest Whitaker escaped his career slump."" New York. January 9, 2006.",2006,https://en.wikipedia.org/wiki/Forest_Whitaker
1436,High Tech Lincoln,2005,https://en.wikipedia.org/wiki/Kevin_Willmott
1437,Hit!,1973,https://en.wikipedia.org/wiki/Richard_Pryor
1438,"^ Fleming, Mike Jr.",2021,https://en.wikipedia.org/wiki/David_E._Talbert
1439,"^ ""Ted Lange Biography"". TV Guide. Retrieved 2008-09-28.",2008,https://en.wikipedia.org/wiki/Ted_Lange
1440,"^ ""mysite-tricia2 | About"". Home. Retrieved 2019-03-12.",2019,https://en.wikipedia.org/wiki/Tricia_Woodgett
1441,Panther,1995,https://en.wikipedia.org/wiki/Mario_Van_Peebles
1442,War,2007,https://en.wikipedia.org/wiki/Philip_Atwell
1443,Bird on a Wire,1990,https://en.wikipedia.org/wiki/Bill_Duke
1444,Easy Street,0000,https://en.wikipedia.org/wiki/Henry_Hampton
1445,Surviving the Game,1994,https://en.wikipedia.org/wiki/Charles_S._Dutton
1446,Shock Treatment,1964,https://en.wikipedia.org/wiki/Ossie_Davis
1447,The Oh in Ohio,2006,https://en.wikipedia.org/wiki/Tim_Russ
1448,Knights of the South Bronx,2005,https://en.wikipedia.org/wiki/Hughes_brothers
1449,Pause with Sam Jay,2021,https://en.wikipedia.org/wiki/Prentice_Penny
1450,Jerry Maguire,1996,https://en.wikipedia.org/wiki/Regina_King
1451,Do You Mind,2008,https://en.wikipedia.org/wiki/M._Asli_Dukan
1452,Orishas,2001,https://en.wikipedia.org/wiki/M._Asli_Dukan
1453,"Oh, The Predictable Beasts",2011,https://en.wikipedia.org/wiki/Donari_Braxton
1454,"Cleanse Prest, Rest",2016,https://en.wikipedia.org/wiki/Adam_Davenport
1455,Last Comic Standing,2014,https://en.wikipedia.org/wiki/Keenen_Ivory_Wayans
1456,Moonlight,2016,https://en.wikipedia.org/wiki/Barry_Jenkins
1457,"^ Carpenter, Bil",2005,https://en.wikipedia.org/wiki/David_E._Talbert
1458,Sidewalk Stories,1989,https://en.wikipedia.org/wiki/Charles_Lane_(filmmaker)
1459,"^ a b c d ""In general, he rules."" The Boston Globe. October 1, 2006.",2006,https://en.wikipedia.org/wiki/Forest_Whitaker
1460,Your Children Come Back to You,1979,https://en.wikipedia.org/wiki/Alile_Sharon_Larkin
1461,Posse,1993,https://en.wikipedia.org/wiki/Reginald_Hudlin
1462,Soul Food,2000-03,https://en.wikipedia.org/wiki/George_Tillman_Jr.
1463,The Infinity Factory,1978,https://en.wikipedia.org/wiki/Madeline_Anderson
1464,A Wrinkle in Time,2018,https://en.wikipedia.org/wiki/Ava_DuVernay
1465,Wendell & Wild,2022[68],https://en.wikipedia.org/wiki/Jordan_Peele
1466,Meet Market,2008,https://en.wikipedia.org/wiki/Aisha_Tyler
1467,Joe Bell (2020),Monsters and Men  (2018),https://en.wikipedia.org/wiki/Reinaldo_Marcus_Green
1468,Malcolm X,1992,https://en.wikipedia.org/wiki/Spike_Lee
1469,Black Mother,2018,https://en.wikipedia.org/wiki/Khalik_Allah
1470,Several Friends,1969,https://en.wikipedia.org/wiki/Charles_Burnett_(director)
1471,SilverHawks (TV Series),1986,https://en.wikipedia.org/wiki/Bruce_W._Smith
1472,Notorious,2009,https://en.wikipedia.org/wiki/George_Tillman_Jr.
1473,Welcome Home Roscoe Jenkins,2008,https://en.wikipedia.org/wiki/Malcolm_D._Lee
1474,Black Water Transit,2009,https://en.wikipedia.org/wiki/Aisha_Tyler
