,Movie_ID,Title,Person_ID,Name
3396,0083639,Benny's Place,0776317,Michael Schultz
3397,0082138,Carbon Copy,0776317,Michael Schultz
3398,0082121,Bustin' Loose,0776317,Michael Schultz
3399,0079858,Scavenger Hunt,0776317,Michael Schultz
3400,0078239,Sgt. Pepper's Lonely Hearts Club Band,0776317,Michael Schultz
3401,0076913,Which Way Is Up?,0776317,Michael Schultz
3402,0076106,Greased Lightning,0776317,Michael Schultz
3403,0074281,Car Wash,0776317,Michael Schultz
3404,0072567,Starsky and Hutch,0776317,Michael Schultz
3405,0071012,Movin' On,0776317,Michael Schultz
3406,0072820,Cooley High,0776317,Michael Schultz
3407,0072471,Baretta,0776317,Michael Schultz
3408,0207376,Ceremonies in Dark Old Men,0776317,Michael Schultz
3409,0071042,The Rockford Files,0776317,Michael Schultz
3410,0150943,"Honeybaby, Honeybaby",0776317,Michael Schultz
3411,0069646,Toma,0776317,Michael Schultz
3412,0465706,Change at 125th Street,0776317,Michael Schultz
3413,0069622,Roll Out,0776317,Michael Schultz
3414,0153116,"To Be Young, Gifted, and Black",0776317,Michael Schultz
3415,0202001,Together for Days,0776317,Michael Schultz
3416,9174724,Beacon 23,0779641,Oz Scott
3417,4655480,Chicago Med,0779641,Oz Scott
3418,16226708,Agent Stoker,0779641,Oz Scott
3419,6111130,S.W.A.T.,0779641,Oz Scott
3420,12677870,Law & Order: Organized Crime,0779641,Oz Scott
3421,2805096,Chicago P.D.,0779641,Oz Scott
3422,18076310,The Rookie: Feds,0779641,Oz Scott
3423,11433956,Kingdom Business,0779641,Oz Scott
3424,11055882,Good Sam,0779641,Oz Scott
3425,14088994,All American: Homecoming,0779641,Oz Scott
3426,5363912,The Last O.G.,0779641,Oz Scott
3427,13236336,Sacrifice,0779641,Oz Scott
3428,6045840,Black Lightning,0779641,Oz Scott
3429,7395944,Love Is_,0779641,Oz Scott
3430,7773782,Urban Press,0779641,Oz Scott
3431,2477230,The Night Shift,0779641,Oz Scott
3432,5592230,The Blacklist: Redemption,0779641,Oz Scott
3433,2364582,Agents of S.H.I.E.L.D.,0779641,Oz Scott
3434,4364202,Criminal Minds: Beyond Borders,0779641,Oz Scott
3435,3487356,Black-ish,0779641,Oz Scott
3436,5542294,APB,0779641,Oz Scott
3437,0452046,Criminal Minds,0779641,Oz Scott
3438,4465472,Rosewood,0779641,Oz Scott
3439,5531470,Frequency,0779641,Oz Scott
3440,3921180,Scream: The,0779641,Oz Scott
3441,3749900,Gotham,0779641,Oz Scott
3442,4145054,Shadowhunters,0779641,Oz Scott
3443,4452630,Code Black,0779641,Oz Scott
3444,1842530,Unforgettable,0779641,Oz Scott
3445,2345481,Being Mary Jane,0779641,Oz Scott
3446,4474310,The Player,0779641,Oz Scott
3447,1699763,Reed Between the Lines,0779641,Oz Scott
3448,3079768,Dominion,0779641,Oz Scott
3449,3513704,The Messengers,0779641,Oz Scott
3450,3215364,Battle Creek,0779641,Oz Scott
3451,3560084,NCIS: New Orleans,0779641,Oz Scott
3452,2660734,The Tomorrow People,0779641,Oz Scott
3453,2657262,Star-Crossed,0779641,Oz Scott
3454,2787278,Ironside,0779641,Oz Scott
3455,1595859,Blue Bloods,0779641,Oz Scott
3456,0395843,CSI: NY,0779641,Oz Scott
3457,1544603,Are We There Yet?,0779641,Oz Scott
3458,1680311,Home Run Showdown,0779641,Oz Scott
3459,1591468,Chaos,0779641,Oz Scott
3460,1225901,90210,0779641,Oz Scott
3461,1420425,The Forgotten,0779641,Oz Scott
3462,0460637,Everybody Hates Chris,0779641,Oz Scott
3463,0460690,The Unit,0779641,Oz Scott
3464,0796264,Eureka,0779641,Oz Scott
3465,0364845,NCIS,0779641,Oz Scott
3466,0491738,Psych,0779641,Oz Scott
3467,0412175,Medium,0779641,Oz Scott
3468,0433309,Numb3rs,0779641,Oz Scott
3469,0771329,Kidnapped,0779641,Oz Scott
3470,0460653,Just Legal,0779641,Oz Scott
3471,0460669,Pepper Dennis,0779641,Oz Scott
3472,0460686,Threshold,0779641,Oz Scott
3473,0252019,Strong Medicine,0779641,Oz Scott
3474,0402711,Boston Legal,0779641,Oz Scott
3475,0389564,The 4400,0779641,Oz Scott
3476,0412162,Kevin Hill,0779641,Oz Scott
3477,0112022,JAG,0779641,Oz Scott
3478,0410978,Dr. Vegas,0779641,Oz Scott
3479,0410970,Clubhouse,0779641,Oz Scott
3480,0247087,The District,0779641,Oz Scott
3481,0338852,The Cheetah Girls,0779641,Oz Scott
3482,0319930,American Dreams,0779641,Oz Scott
3483,0247091,Ed,0779641,Oz Scott
3484,0273366,Lizzie McGuire,0779641,Oz Scott
3485,0325982,Play'd: A Hip Hop Story,0779641,Oz Scott
3486,0200337,Family Law,0779641,Oz Scott
3487,0285370,The Guardian,0779641,Oz Scott
3488,0118254,Ally McBeal,0779641,Oz Scott
3489,0248655,Soul Food,0779641,Oz Scott
3490,0247082,CSI: Crime Scene Investigation,0779641,Oz Scott
3491,0212662,Get Real,0779641,Oz Scott
3492,0183808,Spanish Judges,0779641,Oz Scott
3493,0209557,Wonderland,0779641,Oz Scott
3494,0118437,The Practice,0779641,Oz Scott
3495,0177991,Providence,0779641,Oz Scott
3496,0108724,Chicago Hope,0779641,Oz Scott
3497,0118478,Spy Game,0779641,Oz Scott
3498,0161233,Any Day Now,0779641,Oz Scott
3499,0118492,Timecop,0779641,Oz Scott
3500,0118400,Michael Hayes,0779641,Oz Scott
3501,0111880,American Gothic,0779641,Oz Scott
3502,0105986,Diagnosis Murder,0779641,Oz Scott
3503,0118384,Leaving L.A.,0779641,Oz Scott
3504,0106057,Lois & Clark: The New Adventures of Superman,0779641,Oz Scott
3505,0115277,Mr. & Mrs. Smith,0779641,Oz Scott
3506,0108894,Party of Five,0779641,Oz Scott
3507,0103512,Picket Fences,0779641,Oz Scott
3508,0108876,New York Undercover,0779641,Oz Scott
3509,0098878,Northern Exposure,0779641,Oz Scott
3510,0111379,Tears and Laughter: The Joan and Melissa Rivers Story,0779641,Oz Scott
3511,0108716,The Byrds of Paradise,0779641,Oz Scott
3512,0090466,L.A. Law,0779641,Oz Scott
3513,0106040,Johnny Bago,0779641,Oz Scott
3514,0106142,South of Sunset,0779641,Oz Scott
3515,0105934,Against the Grain,0779641,Oz Scott
3516,0101064,Civil Wars,0779641,Oz Scott
3517,0086687,The Cosby Show,0779641,Oz Scott
3518,0098872,New Attitude,0779641,Oz Scott
3519,0097068,Class Cruise,0779641,Oz Scott
3520,0096692,The Robert Guillaume Show,0779641,Oz Scott
3521,0094450,Dirty Dancing,0779641,Oz Scott
3522,0088470,227,0779641,Oz Scott
3523,0094916,Crash Course,0779641,Oz Scott
3524,0085032,Hotel,0779641,Oz Scott
3525,0085088,Scarecrow and Mrs. King,0779641,Oz Scott
3526,0046593,The Magical World of Disney,0779641,Oz Scott
3527,0179573,He's the Mayor,0779641,Oz Scott
3528,0391145,The Family Martinez,0779641,Oz Scott
3529,0083412,Fame,0779641,Oz Scott
3530,0072519,The Jeffersons,0779641,Oz Scott
3531,0073955,Alice,0779641,Oz Scott
3532,0085057,The Mississippi,0779641,Oz Scott
3533,0081869,Gimme a Break!,0779641,Oz Scott
3534,0078562,Archie Bunker's Place,0779641,Oz Scott
3535,0081873,Hill Street Blues,0779641,Oz Scott
3536,0176357,American Playhouse,0779641,Oz Scott
3537,0267449,Dreamland,0779641,Oz Scott
3538,0082121,Bustin' Loose,0779641,Oz Scott
3539,26940770,Gaps,4158432,Jenn Shaw
3540,14990146,Charlie and the Hunt,4158432,Jenn Shaw
3541,15727990,I Won the Lottery...,4158432,Jenn Shaw
3542,21831990,Running While Black,4158432,Jenn Shaw
3543,20223194,Kicking & Streaming,4158432,Jenn Shaw
3544,11259616,Afro,4158432,Jenn Shaw
3545,9847830,The Super Bowl That Wasn't,4158432,Jenn Shaw
3546,8351242,Bait,4158432,Jenn Shaw
3547,9842588,Football Town: Flint Michigan,4158432,Jenn Shaw
3548,9847624,Football Town: Scottsdale Arizona,4158432,Jenn Shaw
3549,9051922,And So It Is,4158432,Jenn Shaw
3550,9847438,Football Town: Cleveland Ohio,4158432,Jenn Shaw
3551,4717624,Spike Lee's Lil Joints,4158432,Jenn Shaw
3552,5658106,When It Raines,4158432,Jenn Shaw
3553,2886772,Charity Case,4158432,Jenn Shaw
3554,2153844,Gerald,4158432,Jenn Shaw
3555,7821582,Truth Be Told,0791381,Millicent Shelton
3556,13918776,The Night Agent,0791381,Millicent Shelton
3557,13655328,End of the Road,0791381,Millicent Shelton
3558,9340526,P-Valley,0791381,Millicent Shelton
3559,11242246,The Equalizer,0791381,Millicent Shelton
3560,3007572,Locke & Key,0791381,Millicent Shelton
3561,1043813,Titans,0791381,Millicent Shelton
3562,11737794,Run the World,0791381,Millicent Shelton
3563,10276062,Mixed-ish,0791381,Millicent Shelton
3564,7235466,9-1-1,0791381,Millicent Shelton
3565,3487356,Black-ish,0791381,Millicent Shelton
3566,7456722,Hunters,0791381,Millicent Shelton
3567,7695916,Tell Me a Story,0791381,Millicent Shelton
3568,8000638,Sorry for Your Loss,0791381,Millicent Shelton
3569,1520211,The Walking Dead,0791381,Millicent Shelton
3570,8421350,Manifest,0791381,Millicent Shelton
3571,4975856,Future Man,0791381,Millicent Shelton
3572,5024912,Insecure,0791381,Millicent Shelton
3573,4181172,Shooter,0791381,Millicent Shelton
3574,5016504,Preacher,0791381,Millicent Shelton
3575,3322314,Luke Cage,0791381,Millicent Shelton
3576,3228904,Empire,0791381,Millicent Shelton
3577,4941240,Star,0791381,Millicent Shelton
3578,2357547,Jessica Jones,0791381,Millicent Shelton
3579,1236246,Runaways,0791381,Millicent Shelton
3580,4866982,Graves,0791381,Millicent Shelton
3581,5774044,White Famous,0791381,Millicent Shelton
3582,2891574,Ballers,0791381,Millicent Shelton
3583,4016454,Supergirl,0791381,Millicent Shelton
3584,5093452,Shots Fired,0791381,Millicent Shelton
3585,1837576,Scandal,0791381,Millicent Shelton
3586,4465472,Rosewood,0791381,Millicent Shelton
3587,3107288,The Flash,0791381,Millicent Shelton
3588,3231022,Survivor's Remorse,0791381,Millicent Shelton
3589,2632424,The Originals,0791381,Millicent Shelton
3590,4118584,Shades of Blue,0791381,Millicent Shelton
3591,2817246,Girlfriends' Guide to Divorce,0791381,Millicent Shelton
3592,3079768,Dominion,0791381,Millicent Shelton
3593,1758772,Switched at Birth,0791381,Millicent Shelton
3594,3595806,Proof,0791381,Millicent Shelton
3595,3488298,American Crime,0791381,Millicent Shelton
3596,3597606,Dig,0791381,Millicent Shelton
3597,3827326,Things You Shouldn't Say Past Midnight,0791381,Millicent Shelton
3598,3187578,The Mysteries of Laura,0791381,Millicent Shelton
3599,1723760,Dallas,0791381,Millicent Shelton
3600,2392976,The Divide,0791381,Millicent Shelton
3601,2368645,Hit the Floor,0791381,Millicent Shelton
3602,2262532,The Fosters,0791381,Millicent Shelton
3603,1416765,Parenthood,0791381,Millicent Shelton
3604,2970414,The Hustle,0791381,Millicent Shelton
3605,1132290,Warehouse 13,0791381,Millicent Shelton
3606,2300923,Go On,0791381,Millicent Shelton
3607,1743904,Jane by Design,0791381,Millicent Shelton
3608,1582453,Harry's Law,0791381,Millicent Shelton
3609,2181969,Hornet's Nest,0791381,Millicent Shelton
3610,0904208,Californication,0791381,Millicent Shelton
3611,1225901,90210,0791381,Millicent Shelton
3612,1826805,Pan Am,0791381,Millicent Shelton
3613,1839481,Free Agents,0791381,Millicent Shelton
3614,1650552,Single Ladies,0791381,Millicent Shelton
3615,1663676,Awkward.,0791381,Millicent Shelton
3616,1242441,Men of a Certain Age,0791381,Millicent Shelton
3617,1219024,Castle,0791381,Millicent Shelton
3618,1103987,Leverage,0791381,Millicent Shelton
3619,1189346,Zeke and Luther,0791381,Millicent Shelton
3620,0496356,My Boys,0791381,Millicent Shelton
3621,0496424,30 Rock,0791381,Millicent Shelton
3622,0063951,Sesame Street,0791381,Millicent Shelton
3623,1441109,Cougar Town,0791381,Millicent Shelton
3624,1266020,Parks and Recreation,0791381,Millicent Shelton
3625,1318409,Ruby & the Rockits,0791381,Millicent Shelton
3626,0830900,Saving Grace,0791381,Millicent Shelton
3627,0460637,Everybody Hates Chris,0791381,Millicent Shelton
3628,0981216,Cavemen,0791381,Millicent Shelton
3629,0247102,Girlfriends,0791381,Millicent Shelton
3630,0775374,Lincoln Heights,0791381,Millicent Shelton
3631,0460655,The Loop,0791381,Millicent Shelton
3632,0805660,Big Day,0791381,Millicent Shelton
3633,0460091,My Name Is Earl,0791381,Millicent Shelton
3634,0405421,Dance Like We Do,0791381,Millicent Shelton
3635,0285341,The Bernie Mac Show,0791381,Millicent Shelton
3636,0460622,Barbershop,0791381,Millicent Shelton
3637,0415416,Dirty and Dirtier,0791381,Millicent Shelton
3638,0417295,ABC/TTV Micro-Mini Series,0791381,Millicent Shelton
3639,0472896,R. Kelly: The R. in R&B - The Video Collection,0791381,Millicent Shelton
3640,0120707,Ride,0791381,Millicent Shelton
3641,21914936,Xscape: Love on My Mind,0791381,Millicent Shelton
3642,6612684,Aaliyah: At Your Best,0791381,Millicent Shelton
3643,10109824,R. Kelly: Your Body's Callin',0791381,Millicent Shelton
3644,6612638,Aaliyah: Back & Forth,0791381,Millicent Shelton
3645,9887266,Mint Condition: U Send Me Swingin',0791381,Millicent Shelton
3646,7085390,Mary J. Blige: Love No Limit,0791381,Millicent Shelton
3647,8738378,Robin S.: Show Me Love,0791381,Millicent Shelton
3648,8713998,CeCe Peniston: Keep on Walkin',0791381,Millicent Shelton
3649,7107736,Exposé: I Wish the Phone Would Ring,0791381,Millicent Shelton
3650,1346667,Growing Up in the Age of AIDS: An ABC News Town Meeting for the Family - With Peter Jennings,0791381,Millicent Shelton
3651,8692344,Salt-N-Pepa: Let's Talk About Sex,0791381,Millicent Shelton
3652,9818812,Kwamé: Ownlee Eue,0791381,Millicent Shelton
3653,8693202,Salt-N-Pepa: Expression,0791381,Millicent Shelton
3654,9820124,Kwamé: Oneovabigboiz,0791381,Millicent Shelton
3655,17676722,Hollywood Black,2282177,Justin Simien
3656,1695843,Haunted Mansion,2282177,Justin Simien
3657,13440036,Flashdance,2282177,Justin Simien
3658,17542492,Untitled Flashdance reboot,2282177,Justin Simien
3659,5707802,Dear White People,2282177,Justin Simien
3660,4798836,Bad Hair,2282177,Justin Simien
3661,5050010,Caught a Ghost: Get Your Life,2282177,Justin Simien
3662,2235108,Dear White People,2282177,Justin Simien
3663,1614419,INST MSGS,2282177,Justin Simien
3664,1446114,My Women: Inst Msgs,2282177,Justin Simien
3665,1116816,Rings,2282177,Justin Simien
3666,0486935,Just Jordan,0802278,Tony Singletary
3667,0200353,The Parkers,0802278,Tony Singletary
3668,0300865,That's So Raven,0802278,Tony Singletary
3669,0247102,Girlfriends,0802278,Tony Singletary
3670,8735586,6th Annual Soul Train Lady of Soul Awards,0802278,Tony Singletary
3671,0115259,Malcolm & Eddie,0802278,Tony Singletary
3672,0209638,Grown Ups,0802278,Tony Singletary
3673,0115275,Moesha,0802278,Tony Singletary
3674,0127406,High Freakquency,0802278,Tony Singletary
3675,0122821,The Good News,0802278,Tony Singletary
3676,0115206,Homeboys in Outer Space,0802278,Tony Singletary
3677,0115231,Kenan & Kel,0802278,Tony Singletary
3678,0112220,The Wayans Bros.,0802278,Tony Singletary
3679,0112015,In the House,0802278,Tony Singletary
3680,0106151,Thea,0802278,Tony Singletary
3681,0092400,Married... with Children,0802278,Tony Singletary
3682,0106056,Living Single,0802278,Tony Singletary
3683,0103435,Hangin' with Mr. Cooper,0802278,Tony Singletary
3684,0103525,Rhythm & Blues,0802278,Tony Singletary
3685,0103488,Martin,0802278,Tony Singletary
3686,0086827,Who's the Boss?,0802278,Tony Singletary
3687,0101222,Top of the Heap,0802278,Tony Singletary
3688,0086687,The Cosby Show,0802278,Tony Singletary
3689,0090444,Head of the Class,0802278,Tony Singletary
3690,0096612,Homeroom,0802278,Tony Singletary
3691,0346222,CBS Summer Playhouse,0802278,Tony Singletary
3692,0088470,227,0802278,Tony Singletary
3693,1175502,Jackée,0802278,Tony Singletary
3694,0094447,Dear John,0802278,Tony Singletary
3695,0094555,Starting from Scratch,0802278,Tony Singletary
3696,0092339,A Different World,0802278,Tony Singletary
3697,0366128,20th NAACP Image Awards,0802278,Tony Singletary
3698,0088576,Mr. Belvedere,0802278,Tony Singletary
3699,0092485,Women in Prison,0802278,Tony Singletary
3700,0088640,What's Happening Now!,0802278,Tony Singletary
3701,0928015,Alf Loves a Mystery,0802278,Tony Singletary
3702,0090543,What a Country,0802278,Tony Singletary
3703,0081869,Gimme a Break!,0802278,Tony Singletary
3704,0083479,Silver Spoons,0802278,Tony Singletary
3705,0309234,19th Annual NAACP Image Awards,0802278,Tony Singletary
3706,0090533,Throb,0802278,Tony Singletary
3707,0090423,Easy Street,0802278,Tony Singletary
3708,0088616,The New Leave It to Beaver,0802278,Tony Singletary
3709,0090482,Me & Mrs. C.,0802278,Tony Singletary
3710,0090507,The Redd Foxx Show,0802278,Tony Singletary
3711,0077003,Diff'rent Strokes,0802278,Tony Singletary
3712,0086737,It's Your Move,0802278,Tony Singletary
3713,0086681,Charles in Charge,0802278,Tony Singletary
3714,0072554,One Day at a Time,0802278,Tony Singletary
3715,0072519,The Jeffersons,0802278,Tony Singletary
3716,0085036,It's Not Easy,0802278,Tony Singletary
3717,0083491,Teachers Only,0802278,Tony Singletary
3718,0078569,Benson,0802278,Tony Singletary
3719,0078562,Archie Bunker's Place,0802278,Tony Singletary
3720,0081913,Open All Night,0802278,Tony Singletary
3721,0192884,Busting Loose,0802278,Tony Singletary
3722,9853846,Poetic Justice: 25th Anniversary Retrospective Featurette with John Singleton,0005436,John Singleton
3723,6439752,Snowfall,0005436,John Singleton
3724,4270492,Billions,0005436,John Singleton
3725,5651776,Rebel,0005436,John Singleton
3726,2788432,American Crime Story,0005436,John Singleton
3727,3228904,Empire,0005436,John Singleton
3728,1600195,Abduction,0005436,John Singleton
3729,1408430,30 for 30,0005436,John Singleton
3730,0430105,Four Brothers,0005436,John Singleton
3731,0322259,2 Fast 2 Furious,0005436,John Singleton
3732,0255819,Baby Boy,0005436,John Singleton
3733,0162650,Shaft,0005436,John Singleton
3734,0120036,Rosewood,0005436,John Singleton
3735,0167988,Michael Jackson: Video Greatest Hits - HIStory,0005436,John Singleton
3736,0113305,Higher Learning,0005436,John Singleton
3737,0107840,Poetic Justice,0005436,John Singleton
3738,0317313,Dangerous: The Short Films,0005436,John Singleton
3739,3329648,Michael Jackson: Remember the Time,0005436,John Singleton
3740,0101507,Boyz n the Hood,0005436,John Singleton
3741,14350228,30 & Fabulous,0806492,Leslie Small
3742,3519976,Smalltown USA,0806492,Leslie Small
3743,7979730,Giving Thanks,0806492,Leslie Small
3744,25041284,2022: Back That Year Up,0806492,Leslie Small
3745,18278026,Kevin Hart's Winter Olympics Tailgate Party,0806492,Leslie Small
3746,15250710,Real Husbands of Hollywood,0806492,Leslie Small
3747,14151720,For the Love of Money,0806492,Leslie Small
3748,14694580,Olympic Highlights with Kevin Hart & Snoop Dogg,0806492,Leslie Small
3749,14809614,Hart to Heart,0806492,Leslie Small
3750,13433082,Kevin Hart: Zero F**ks Given,0806492,Leslie Small
3751,7661376,2 Minutes of Fame,0806492,Leslie Small
3752,10091530,Holiday Rush,0806492,Leslie Small
3753,6843446,Undercover Brother 2,0806492,Leslie Small
3754,10009796,Kevin Hart: Irresponsible,0806492,Leslie Small
3755,7752054,Katt Williams: Great America,0806492,Leslie Small
3756,7924464,"Mo Funny, Mo Laughs",0806492,Leslie Small
3757,6833650,Shaquille O'neal All-star Comedy Jam: Live from Sin City,0806492,Leslie Small
3758,4669186,Kevin Hart: What Now?,0806492,Leslie Small
3759,4767906,Comedy Dynamics: Uncontrolled Comedy,0806492,Leslie Small
3760,4767356,Gary Owen: I Agree with Myself,0806492,Leslie Small
3761,3127228,My Foreign Affair,0806492,Leslie Small
3762,3127258,Sugar Baby,0806492,Leslie Small
3763,3239700,Trailer Park Divas,0806492,Leslie Small
3764,3188508,Supernova Star Search,0806492,Leslie Small
3765,3765378,Kevin Hart Presents: Keith Robinson - Back of the Bus Funny,0806492,Leslie Small
3766,3239690,The Scout,0806492,Leslie Small
3767,3743326,One Love,0806492,Leslie Small
3768,3551354,One Christmas,0806492,Leslie Small
3769,3085312,Shaquille O'Neal Presents: All Star Comedy Jam - Live from Atlanta,0806492,Leslie Small
3770,2609912,Kevin Hart: Let Me Explain,0806492,Leslie Small
3771,2449564,Shaquille O'Neal Presents: All Star Comedy Jam - Live from Orlando,0806492,Leslie Small
3772,2346720,Corey Holcomb: Your Way Ain't Working,0806492,Leslie Small
3773,2244222,Gary Owen: True Story,0806492,Leslie Small
3774,1999192,Kevin Hart: Laugh at My Pain,0806492,Leslie Small
3775,1876248,"Aries Spears: Hollywood, Look I'm Smiling",0806492,Leslie Small
3776,1931486,Mike Epps Presents: Live from Club Nokia,0806492,Leslie Small
3777,1931415,DeRay Davis: Power Play,0806492,Leslie Small
3778,2095765,Shaquille O'Neal Presents: All-Star Comedy Jam - Live from Dallas,0806492,Leslie Small
3779,1467242,All Star Comedy Jam: Live from South Beach,0806492,Leslie Small
3780,1459459,All Star Comedy Jam,0806492,Leslie Small
3781,2556344,Steve Harvey: Still Trippin',0806492,Leslie Small
3782,0880567,A Good Man Is Hard to Find,0806492,Leslie Small
3783,1388340,Eddie Griffin: Freedom of Speech,0806492,Leslie Small
3784,0844322,Mike Epps: Inappropriate Behavior,0806492,Leslie Small
3785,0760310,Steve Harvey: Don't Trip... He Ain't Through with Me Yet,0806492,Leslie Small
3786,10790652,Mo'Nique: One Night Stand,0806492,Leslie Small
3787,1149397,Love on Layaway,0806492,Leslie Small
3788,0780475,Bill Bellamy: Back to My Roots,0806492,Leslie Small
3789,0977237,Tell Hell I Ain't Comin',0806492,Leslie Small
3790,0803878,Earthquake: About Got Damm Time,0806492,Leslie Small
3791,0475225,Black Leather Soles,0806492,Leslie Small
3792,15211090,"Tracy Morgan: Life, Love & Lust",0806492,Leslie Small
3793,0382561,Hair Show,0806492,Leslie Small
3794,5921604,The Torry Brothers: A Family Affair,0806492,Leslie Small
3795,0380237,Bruce Bruce Live,0806492,Leslie Small
3796,0354445,Cedric the Entertainer: Starting Lineup,0806492,Leslie Small
3797,0277370,Tara,0806492,Leslie Small
3798,0236095,Charlie Hustle: Blueprint of Self-Made Millionaire,0806492,Leslie Small
3799,7129636,Hair Love,0807563,Bruce W. Smith
3800,0896523,The Beach,0807563,Bruce W. Smith
3801,0896561,The Picnic,0807563,Bruce W. Smith
3802,0448090,The Proud Family Movie,0807563,Bruce W. Smith
3803,4338632,The Proud Family Shorties,0807563,Bruce W. Smith
3804,0293737,The Proud Family,0807563,Bruce W. Smith
3805,26448404,The Prince and the Pauper,0807563,Bruce W. Smith
3806,0111996,Happily Ever After: Fairy Tales for Every Child,0807563,Bruce W. Smith
3807,0103783,Bebe's Kids,0807563,Bruce W. Smith
3808,1190873,In Silent Spaces,2256154,Safiya Songhai
3809,0825275,LadyLike,2256154,Safiya Songhai
3810,11794812,Cross,1971220,Nzingha Stewart
3811,8749198,Daisy Jones & The Six,1971220,Nzingha Stewart
3812,11252254,From Scratch,1971220,Nzingha Stewart
3813,8740976,Inventing Anna,1971220,Nzingha Stewart
3814,11337908,Maid,1971220,Nzingha Stewart
3815,7406334,Black Monday,1971220,Nzingha Stewart
3816,8089592,Little Fires Everywhere,1971220,Nzingha Stewart
3817,8792866,Gabby Duran & The Unsittables,1971220,Nzingha Stewart
3818,9252508,Tall Girl,1971220,Nzingha Stewart
3819,7608248,A Million Little Things,1971220,Nzingha Stewart
3820,7053188,Station 19,1971220,Nzingha Stewart
3821,6474378,Good Girls,1971220,Nzingha Stewart
3822,6437276,For The People,1971220,Nzingha Stewart
3823,0413573,Grey's Anatomy,1971220,Nzingha Stewart
3824,7369974,Step Up: High Water,1971220,Nzingha Stewart
3825,1837576,Scandal,1971220,Nzingha Stewart
3826,1936532,Major Crimes,1971220,Nzingha Stewart
3827,3205802,How to Get Away with Murder,1971220,Nzingha Stewart
3828,4396862,The Catch,1971220,Nzingha Stewart
3829,5881970,Love by the 10th Date,1971220,Nzingha Stewart
3830,3598030,K.C. Undercover,1971220,Nzingha Stewart
3831,3314218,UnREAL,1971220,Nzingha Stewart
3832,1578873,Pretty Little Liars,1971220,Nzingha Stewart
3833,3908634,With This Ring,1971220,Nzingha Stewart
3834,2262532,The Fosters,1971220,Nzingha Stewart
3835,0772137,The Game,1971220,Nzingha Stewart
3836,3001516,Ridin' Dirty with Officer Turner,1971220,Nzingha Stewart
3837,1503644,Michael Jackson: Our Icon,1971220,Nzingha Stewart
3838,12516968,Jagged Edge: Good Luck Charm,1971220,Nzingha Stewart
3839,0469127,The Marriage Counselor,1971220,Nzingha Stewart
3840,11891008,2Pac: Ghetto Gospel,1971220,Nzingha Stewart
3841,14539352,Keyshia Cole: I Changed My Mind,1971220,Nzingha Stewart
3842,7248078,Joss Stone: Fell in Love with a Boy,1971220,Nzingha Stewart
3843,27550787,Lumidee: Never Leave You,1971220,Nzingha Stewart
3844,27436522,K-Ci & JoJo: It's Me,1971220,Nzingha Stewart
3845,8057378,Eve: Satisfaction,1971220,Nzingha Stewart
3846,10177222,Nivea Feat. Brian Casey & Brandon Casey: Don't Mess with My Man,1971220,Nzingha Stewart
3847,8130012,Sunshine Anderson: Heard It All Before,1971220,Nzingha Stewart
3848,21102176,Common: The Light,1971220,Nzingha Stewart
3849,8135634,Common Feat. Macy Gray: Geto Heaven Remix T.S.O.I.,1971220,Nzingha Stewart
3850,13293014,Ol' Dirty Bastard Feat. Kelis: Got Your Money,1971220,Nzingha Stewart
3851,27352118,Still Here,0831321,Chris Stokes
3852,27865610,The Stepmother 3,0831321,Chris Stokes
3853,23775310,Fosters Law,0831321,Chris Stokes
3854,25964770,No Way Out,0831321,Chris Stokes
3855,19357456,You're Not Alone,0831321,Chris Stokes
3856,24973148,Best Friend,0831321,Chris Stokes
3857,25477164,Assistant,0831321,Chris Stokes
3858,23457044,The Stepmother 2,0831321,Chris Stokes
3859,20912248,The Stepmother,0831321,Chris Stokes
3860,15691578,Howard High,0831321,Chris Stokes
3861,13236336,Sacrifice,0831321,Chris Stokes
3862,7544954,Always and Forever,0831321,Chris Stokes
3863,12545262,Trigger,0831321,Chris Stokes
3864,12222644,Howard High,0831321,Chris Stokes
3865,10806810,Sacrifice,0831321,Chris Stokes
3866,10349842,Swag Inc.,0831321,Chris Stokes
3867,9033386,Fall Girls,0831321,Chris Stokes
3868,8420952,Running Out Of Time,0831321,Chris Stokes
3869,8417466,We Belong Together,0831321,Chris Stokes
3870,6848602,Til Death Do Us Part,0831321,Chris Stokes
3871,6283780,Boy Bye,0831321,Chris Stokes
3872,5505722,Only for One Night,0831321,Chris Stokes
3873,5347148,The Family Weekends,0831321,Chris Stokes
3874,5150312,Judge Amos,0831321,Chris Stokes
3875,4682948,Will to Love,0831321,Chris Stokes
3876,2616818,Graduation Day,0831321,Chris Stokes
3877,2209708,Time of the Month,0831321,Chris Stokes
3878,2209706,9mm,0831321,Chris Stokes
3879,1995260,Battlefield America,0831321,Chris Stokes
3880,1854582,No Vacancy,0831321,Chris Stokes
3881,1760998,Somebody Help Me 2,0831321,Chris Stokes
3882,1325717,Boogie Town,0831321,Chris Stokes
3883,0499573,Somebody Help Me,0831321,Chris Stokes
3884,0365957,You Got Served,0831321,Chris Stokes
3885,0480770,Now That's What I Call Music!: The Best Videos of 2003!,0831321,Chris Stokes
3886,8159520,"B2K Feat. P. Diddy: Bump, Bump, Bump",0831321,Chris Stokes
3887,0244491,House Party 4: Down to the Last Minute,0831321,Chris Stokes
